home, away, result, us, B365, BW, IW, LB, PS, WH, VC
Arsenal, Leicester,H, 0.512025208385, 0.518754988029, 0.525291828794, 0.521251002406, 0.526742301459, 0.529775715391, 0.511508951407, 0.518754988029
Chelsea, Burnley,A, -0.454154078695, -0.604395604396, -0.557863501484, -0.586998087954, -0.625, -0.613327487944, -0.594936708861, -0.611111111111
Everton, Stoke,H, 0.437648648461, 0.511111111111, 0.509259259259, 0.480769230769, 0.499049429658, 0.512345679012, 0.514018691589, 0.511111111111
Southampton, Swansea,D, -0.120634650934, -0.206270627063, -0.172860847018, -0.139534883721, -0.203539823009, -0.202011735122, -0.213903743316, -0.134529147982
Watford, Liverpool,D, 0.392771602049, -0.152284263959, -0.153191489362, -0.135135135135, -0.158311345646, -0.1243567753, -0.155677655678, -0.171673819742
West Brom, Bournemouth,H, 0.388741149878, 0.366666666667, -0.0114942528736, -0.0171428571429, -0.0117647058824, 0.363433667781, -0.0116279069767, -0.0190369540873
Man United, West Ham,H, 0.475086008541, 0.629921259843, 0.618672665917, 0.567514677104, 0.612369871402, 0.607502799552, 0.635838150289, 0.628415300546
Newcastle, Tottenham,A, -0.24432847402, 0.491071428571, 0.48973880597, 0.472906403941, 0.477554918816, 0.483725135624, 0.478468899522, 0.491071428571
Bournemouth, Watford,A, -0.165704444931, -0.208333333333, -0.216931216931, -0.231578947368, -0.2, -0.223132036847, -0.219251336898, -0.208333333333
Burnley, West Brom,A, -0.169645744336, -0.0645526613817, -0.0635838150289, -0.0924855491329, -0.0526315789474, -0.0596846846847, -0.0714285714286, -0.0598194130926
Liverpool, Crystal Palace,H, 0.409106532604, 0.589695841092, 0.577293136626, 0.546075085324, 0.564971751412, 0.583018867925, 0.606877950101, 0.576553491352
Southampton, West Ham,H, -0.0381398715744, 0.486111111111, 0.47619047619, 0.472906403941, 0.474051896208, 0.489189189189, 0.459183673469, 0.487012987013
Stoke, Arsenal,H, -0.126382498673, -0.261083743842, -0.271186440678, -0.300492610837, -0.25, -0.248023715415, -0.275510204082, -0.270772238514
Swansea, Man United,A, -0.0314399941428, 0.633640552995, 0.602213541667, 0.547445255474, 0.644028103044, 0.643277986074, 0.63051702396, 0.654664484452
Tottenham, Chelsea,A, -0.183749311067, -0.174603174603, -0.189189189189, -0.155555555556, -0.171270718232, -0.186119873817, -0.166666666667, -0.162011173184
Man City, Everton,D, -0.0327516274107, -0.248829039813, -0.252684775742, -0.184300341297, -0.32800912721, -0.291982665222, -0.260926288324, -0.226586102719
Bournemouth, Man City,A, 0.520935222798, 0.601092896175, 0.584333543904, 0.552147239264, 0.604229607251, 0.610410958904, 0.587084148728, 0.601092896175
Crystal Palace, Swansea,A, -0.176194115601, -0.243353783231, -0.239583333333, -0.231578947368, -0.239361702128, -0.246185147508, -0.239361702128, -0.248730964467
Man United, Leicester,H, 0.480250456331, 0.616937745373, 0.605966438782, 0.602739726027, 0.600126342388, 0.621428571429, 0.587084148728, 0.605885747259
Newcastle, West Ham,H, 0.434295648029, 0.373626373626, 0.38202247191, -0.0171428571429, -0.0231213872832, -0.00990099009901, 0.367816091954, 0.373626373626
Chelsea, Everton,H, 0.540877568987, 0.588235294118, 0.570613409415, 0.540540540541, 0.570776255708, 0.58396682792, 0.58651026393, 0.573476702509
Liverpool, Arsenal,H, -0.0237627031027, -0.0213903743316, 0.379888268156, 0.388888888889, -0.0449438202247, -0.0278372591006, 0.38418079096, -0.0434782608696
Tottenham, Burnley,D, -0.257678416742, -0.373626373626, -0.296735905045, -0.23161551824, -0.417801998183, -0.347766006449, -0.379746835443, -0.404494382022
West Brom, Stoke,D, -0.0100708411596, -0.0444444444444, -0.0228571428571, 0.377142857143, -0.0346820809249, -0.0474613686534, -0.0232558139535, -0.0335195530726
Arsenal, Bournemouth,H, 0.585955003455, 0.567465321564, 0.547570157426, 0.554468362688, 0.557103064067, 0.542894564506, 0.557103064067, 0.567465321564
Everton, Tottenham,A, -0.0722670387125, 0.404255319149, 0.395604395604, 0.388888888889, 0.408839779006, 0.413865546218, 0.393258426966, 0.404255319149
Leicester, Chelsea,A, 0.383331732844, 0.454545454545, 0.453201970443, 0.454545454545, 0.448979591837, 0.455245428296, 0.445015416238, 0.449657869013
Man City, Liverpool,H, -0.0753117525514, 0.417910447761, 0.414507772021, 0.413043478261, 0.402116402116, 0.418743768694, 0.416666666667, 0.426181102362
Southampton, Watford,A, -0.202659878715, -0.37339055794, -0.351598173516, -0.339534883721, -0.359851988899, -0.369602763385, -0.355617455896, -0.37339055794
Stoke, Man United,D, 0.39362824054, -0.222222222222, -0.17599351176, -0.187234042553, -0.220472440945, -0.22363500374, -0.24, -0.231343283582
Burnley, Crystal Palace,H, -0.0808856382971, 0.386740331492, 0.375, -0.0520231213873, 0.379310344828, 0.38368246968, 0.36866359447, 0.378619153675
Swansea, Newcastle,A, -0.298123064036, -0.100558659218, -0.0919540229885, -0.129943502825, -0.0877192982456, -0.100998890122, -0.0944700460829, -0.103023516237
Crystal Palace, Southampton,A, -0.177422714698, -0.0337078651685, -0.0344827586207, -0.0520231213873, -0.0116959064327, -0.037037037037, -0.0352941176471, -0.0282485875706
Liverpool, Burnley,D, -0.287366029066, -0.344997535732, -0.3287743293, -0.245398773006, -0.328947368421, -0.340152235966, -0.382722799344, -0.345679012346
Newcastle, Stoke,H, 0.418043030829, 0.376522702104, -0.00568181818182, -0.0171428571429, 0.372093023256, 0.381898454746, 0.379310344828, 0.376522702104
Tottenham, Swansea,D, -0.274249647043, -0.344530577089, -0.296735905045, -0.26750142288, -0.40504050405, -0.332574031891, -0.346191889219, -0.344530577089
Watford, Man City,A, 0.503148304448, 0.551132884262, 0.584333543904, 0.546075085324, 0.57200538358, 0.584423305589, 0.539447066757, 0.581751377832
West Brom, West Ham,D, 0.395586630493, -0.0166112956811, -0.00571428571429, 0.377142857143, -0.0115606936416, -0.0176600441501, -0.0229885057471, -0.0166112956811
Chelsea, Arsenal,D, -0.112787672776, -0.0485436893204, -0.0394088669951, -0.0829015544041, -0.0459183673469, -0.0528846153846, -0.102040816327, -0.0485436893204
Man United, Everton,H, 0.434529914907, 0.602046959663, 0.611995104039, 0.546075085324, 0.619962802232, 0.62172923777, 0.653594771242, 0.645855758881
Everton, Bournemouth,H, 0.522989750703, 0.504385964912, 0.504587155963, 0.493023255814, 0.489642184557, 0.490514905149, 0.510677808728, 0.50350262697
Leicester, Liverpool,A, -0.130245645441, 0.413723511604, 0.4158004158, 0.413043478261, 0.418848167539, 0.425722831505, 0.425079702444, 0.427010923535
Southampton, Man United,A, 0.489885881193, 0.498640072529, 0.492957746479, 0.472906403941, 0.478564307079, 0.489926739927, 0.484027105518, 0.494053064959
Stoke, Chelsea,A, 0.519759640167, 0.511945392491, 0.506607929515, 0.508928571429, 0.5, 0.491364421416, 0.534759358289, 0.501307759372
Swansea, Watford,A, -0.0961178476861, -0.100558659218, -0.0971428571429, -0.129943502825, -0.104651162791, -0.0955555555556, -0.103448275862, -0.102449888641
West Ham, Tottenham,A, -0.0285068414254, 0.502933780386, 0.491071428571, 0.471153846154, 0.496838301716, 0.499161073826, 0.495495495495, 0.504201680672
Arsenal, West Brom,H, 0.557643498318, 0.616937745373, 0.570404172099, 0.567514677104, 0.600126342388, 0.59488399762, 0.587084148728, 0.609402205456
Bournemouth, Leicester,D, 0.454961177626, 0.380116959064, 0.388235294118, 0.383720930233, 0.393063583815, 0.388392857143, 0.393063583815, 0.393258426966
Chelsea, Man City,A, -0.0467670927681, -0.0643274853801, -0.0857142857143, -0.0755813953488, -0.0755813953488, -0.0876803551609, -0.0581395348837, -0.08
Man United, Crystal Palace,H, 0.603778166644, 0.647388864912, 0.669371196755, 0.63371356147, 0.719917723689, 0.676397294411, 0.67540723083, 0.717079530639
Stoke, Southampton,H, -0.176101744059, -0.0879249706917, -0.0823529411765, -0.0526315789474, -0.0760233918129, -0.0959821428571, -0.0813953488372, -0.0797266514806
West Brom, Watford,D, -0.0575362733091, -0.0338983050847, -0.0457142857143, 0.380681818182, -0.0571428571429, -0.0612021857924, -0.0342857142857, -0.0546448087432
West Ham, Swansea,H, -0.0869361924326, 0.459183673469, 0.463917525773, 0.431578947368, 0.447368421053, 0.47311827957, 0.448240165631, 0.46
Everton, Burnley,A, -0.359484107536, -0.370235934664, -0.358595194085, -0.317307692308, -0.355617455896, -0.386655260907, -0.390374331551, -0.379159369527
Newcastle, Liverpool,D, -0.0440577750003, -0.114613180516, -0.0937207122774, -0.0841584158416, -0.0686274509804, -0.0838650865998, -0.11961722488, -0.110091743119
Burnley, West Ham,D, -0.0755148344151, 0.369318181818, 0.375722543353, 0.383720930233, 0.366863905325, 0.364559819413, 0.36866359447, 0.369318181818
Crystal Palace, Chelsea,H, -0.48460204103, -0.493506493506, -0.497395833333, -0.445255474453, -0.493055555556, -0.476094276094, -0.519795657727, -0.485557083906
Liverpool, Man United,D, -0.196377176447, 0.367231638418, 0.381502890173, 0.383720930233, 0.386416861827, 0.373873873874, 0.367816091954, 0.38418079096
Man City, Stoke,H, 0.733532943137, 0.663716814159, 0.612088752869, 0.63371356147, 0.609013398295, 0.662009314704, 0.685378590078, 0.61505065123
Watford, Arsenal,H, -0.258943064726, -0.320569902048, -0.330902461258, -0.283582089552, -0.320754716981, -0.334782608696, -0.342756183746, -0.336805555556
Southampton, Newcastle,D, -0.0579430330705, -0.0899100899101, -0.10152284264, -0.0909090909091, -0.113052415211, -0.123300970874, -0.0904522613065, -0.123517786561
Leicester, West Brom,D, 0.442139629371, -0.0829015544041, -0.0851063829787, -0.0631578947368, -0.0710382513661, -0.0906282183316, -0.063829787234, -0.0634920634921
Chelsea, Watford,H, 0.416295317938, 0.602046959663, 0.592948717949, 0.546075085324, 0.593667546174, 0.580038885288, 0.5859375, 0.589695841092
Man City, Burnley,H, 0.61416389641, 0.664791613398, 0.682593856655, 0.675422138837, 0.682414698163, 0.633259911894, 0.720022154528, 0.635654435134
Newcastle, Crystal Palace,H, 0.495612428743, 0.432989690722, 0.433862433862, 0.431578947368, 0.432432432432, 0.432653061224, 0.449197860963, 0.442740286299
Southampton, West Brom,H, 0.433725392747, 0.500476644423, 0.490196078431, 0.431578947368, 0.49504950495, 0.509276437848, 0.488758553275, 0.512581547064
Stoke, Bournemouth,A, -0.188865112448, -0.158008658009, -0.134831460674, -0.195652173913, -0.147727272727, -0.151187904968, -0.144444444444, -0.156756756757
Swansea, Leicester,A, -0.254152200357, -0.0523321956769, -0.0578034682081, -0.104046242775, -0.046783625731, -0.0540540540541, -0.0232018561485, -0.0472972972973
Everton, Arsenal,A, -0.0762966360168, 0.401908801697, 0.412698412698, 0.413043478261, 0.395604395604, 0.400417101147, 0.427807486631, 0.416666666667
Tottenham, Liverpool,H, 0.494690893817, -0.0120350109409, 0.379888268156, -0.00564971751412, -0.0338983050847, -0.0238095238095, 0.386740331492, -0.0217391304348
Arsenal, Swansea,H, 0.530742348286, 0.592592592593, 0.575342465753, 0.602739726027, 0.627413127413, 0.611136260751, 0.612629594722, 0.611764705882
Bournemouth, Chelsea,A, 0.458935585248, 0.508044030483, 0.474254742547, 0.508928571429, 0.471253534402, 0.484822202949, 0.485865724382, 0.47577092511
Crystal Palace, West Ham,D, 0.445130327464, 0.0, 0.377142857143, 0.381502890173, 0.0, -0.00330760749724, 0.375, 0.0
Man United, Tottenham,H, 0.429138685914, 0.406652360515, 0.410810810811, -0.00564971751412, 0.395480225989, 0.392199349946, 0.393442622951, 0.393442622951
Watford, Stoke,A, -0.106452972196, -0.185577942736, -0.184782608696, -0.155555555556, -0.186813186813, -0.189781021898, -0.182795698925, -0.193717277487
West Brom, Man City,A, 0.547133425992, 0.585729499468, 0.605263157895, 0.602739726027, 0.648379052369, 0.605365853659, 0.607594936709, 0.626506024096
Leicester, Everton,H, -0.0372612343614, 0.404094827586, 0.397790055249, -0.00564971751412, 0.386363636364, 0.39721627409, 0.386740331492, 0.391304347826
Burnley, Newcastle,H, -0.0723581909985, -0.0568828213879, -0.0693641618497, -0.0755813953488, -0.0532544378698, -0.0496054114994, -0.0460829493088, -0.0645526613817
Newcastle, Bournemouth,A, -0.023639053115, -0.226804123711, -0.216931216931, -0.231578947368, -0.210810810811, -0.241344195519, -0.212765957447, -0.226804123711
Southampton, Burnley,A, -0.327550690274, -0.406381192275, -0.41638225256, -0.300492610837, -0.395139513951, -0.428107229894, -0.413881748072, -0.40756302521
Stoke, Leicester,D, 0.385601239162, 0.371331828442, 0.381502890173, 0.381502890173, 0.377804014168, 0.374578177728, 0.367816091954, 0.372881355932
West Ham, Liverpool,A, 0.423957073804, 0.467081850534, 0.46511627907, 0.472906403941, 0.481036077706, 0.482127288579, 0.459981600736, 0.480349344978
Chelsea, Man United,H, 0.450019444504, 0.359550561798, -0.0231213872832, -0.0116279069767, -0.0116959064327, -0.00559910414334, -0.0113636363636, -0.0079275198188
Everton, Watford,H, -0.0628612966625, 0.391730141458, 0.395604395604, 0.388888888889, 0.386363636364, 0.396328293737, 0.397790055249, 0.4
Man City, Arsenal,H, 0.48762143913, 0.521195274496, 0.539568345324, 0.466960352423, 0.511811023622, 0.537011173184, 0.528700906344, 0.520833333333
Tottenham, Crystal Palace,H, 0.542738676369, 0.622406639004, 0.602409638554, 0.579038795599, 0.618672665917, 0.596739130435, 0.638637573177, 0.61170212766
Arsenal, Tottenham,H, -0.0439014733765, -0.0789766407119, -0.0632183908046, -0.0919540229885, -0.0809248554913, -0.0774336283186, -0.0795454545455, -0.0777777777778
Burnley, Swansea,H, -0.0380376733197, 0.428265524625, 0.423913043478, 0.458333333333, 0.428571428571, 0.444444444444, 0.430107526882, 0.443037974684
Crystal Palace, Everton,D, 0.414003967011, -0.00447928331467, 0.371428571429, 0.377906976744, -0.0116279069767, -0.0110253583241, 0.0, -0.0166112956811
Leicester, Man City,A, 0.479282046367, 0.572979493366, 0.53050397878, 0.546075085324, 0.565535595476, 0.555828220859, 0.599369085174, 0.572979493366
